,article_title,category
7638,Zidane unfazed by Mourinho talk as Real prepare for Sevilla test,sports
7639,Ramsey and Buffon help Juventus beat Verona 2-1,sports
7640,FIFA sees no obstacles for women to attend games in Iran,sports
7641,Bernardo salutes 'unbelievable' Man City after Watford are hit for eight,sports
7642,Coutinho scores 1st goal for Bayern in 4-0 rout of Cologne,sports
7643,"Injury-hit PSG without Icardi, Sarabia for Lyon trip",sports
7644,"Tottenham lose 2-1 after marginal VAR call, Leicester comeback",sports
7645,Dortmund boss joins calls for Germany to bring back Hummels,sports
7646,"Inter Milan flop Gabriel back in Brazil squad for friendlies



Brazil coach Tite called up striker Gabriel Barbosa for the first time in three years for friendlies against Senegal and Nigeria in October",sports
7647,Center-back shortage hands Manchester City's Guardiola new dilemma in defense,sports
7648,Soccer authorities meet with Twitter over racist abuse,sports
7649,Jurgen Klopp unfazed by Liverpool's defensive lapses,sports
7650,Tottenham Hotspur FC completes 637 million stg stadium refinancing,sports
7651,Rooney wants another trip to MLS playoffs before going home,sports
7652,"Kaka urges Neymar to stay at PSG, lead Champions League push",sports
7653,"Saudi owner of Sheffield United discusses Bin Laden links



The Saudi prince who has taken full control of Premier League club Sheffield United says he would be happy to do business with the family of Osama bin Laden",sports
7654,"Ballon d'Or organisers introduce goalkeeper award



France Football magazine has introduced the Yashin Trophy for the Best goalkeeper award",sports
7655,Zidane found wanting as Madrid are ran ragged in Paris,sports
7656,"Bullet point previews of Premier League matches



Match-by-match facts and statistics ahead of round six of the Premier League on Sept. 20-22",sports
7657,Big test for Lampard's youngsters as Liverpool visit Chelsea,sports
7658,Di Maria stars as PSG tear apart Real Madrid,sports
7659,Atletico gets late equalizer in 2-2 draw against Juventus,sports
7660,"UEFA Champions League group stage results & scorers (1st matchday)	



Follow Ahram Online's coverage of the UEFA Champions League group stage matches (17-18 September)",sports
7661,"Match facts: PSG v Real Madrid (UEFA Champions League)



Ahram Online provided a live score coverage of Wednesday's match between Paris Saint-Germain and Real Madrid in the UEFA Champions League group stage",sports
7662,"Match facts: Atletico Madrid v Juventus (UEFA Champions League)



Ahram Online provided a live score coverage of Wednesday's match between Atletico Madrid and Juventus in the UEFA Champions League group stage",sports
7663,Inter's Conte blames wrong kind of football for European frustration,sports
7664,Barcelona defender Alba sidelined with hamstring injury,sports
7665,Neuer considering Germany retirement after Euro 2020,sports
7666,Barcelona keeper Ter Stegen stakes claim to be Germany's No. 1,sports
7667,Klopp rues wasteful Liverpool after title defence begins with Napoli defeat,sports
7668,Ancelotti not giving way to 'euphoria' over Liverpool win,sports
7669,"I deserve more Ballon d'Or awards than Messi, says Ronaldo",sports
7670,Napoli stun defending champions Liverpool,sports
7671,Chelsea pay penalty of Barkley miss in defeat by Valencia,sports
7672,Messi returns as fearless Dortmund frustrate Barcelona,sports
7673,Atletico's Simeone wary of 'beast in front of goal' Ronaldo ahead of Champions League clash,sports
7674,"Match facts: Borussia Dortmund vs Barcelona (UEFA Champions League)



Ahram Online provided a live score coverage of Tuesday's match between Borussia Dortmund and Barcelona in the UEFA Champions League group stage",sports
7675,Zidane tips Hazard for 'great future' in Madrid ahead of PSG clash,sports
7676,Cagliari avoid sanctions for Lukaku monkey chants,sports
7677,"Bayern must reach 'at least' Champions League semis, says Neuer",sports
7678,Manchester City blow as Stones ruled out of Shakhtar clash,sports
7679,Koroki rises to squeeze Oscar's SIPG out of AFC Champions League,sports
7680,Neymar's PSG Champions League suspension cut,sports
7681,Inter's Conte fumes over media's fixation on formations,sports
7682,Serie A's Roma's 'social' service reunites missing Kenyan boy with family,sports
7683,"PSG forwards Mbappe, Cavani ruled out of Real Madrid clash",sports
7684,"English Premier League results & scorers (5th matchday)



Follow Ahram Online's coverage of English Premier League matches (14-16September)",sports
7685,"Italy Serie A results & scorers (3rd matchday)



Follow Ahram Online's coverage of the Serie A matches (14-16 September)",sports
7686,Preview: Liverpool begin Champions League defense at Napoli,sports
7687,Report ties Saudi company to beoutQ's pirate sports broadcasts,sports
7688,Messi comeback possible as Barcelona launch Champions League charge,sports
7689,Liverpool none the wiser over Club World Cup opponents after draw,sports
7690,Rudiger ruled out for Chelsea on Lampard's big night,sports
7691,Real Madrid's Marcelo to miss PSG Champions League clash,sports
7692,Lampard trusts young guns for Chelsea Champions League bid,sports
7693,David de Gea signs new deal at Manchester United,sports
7694,Matic welcomes Manchester United focus on youth but wants game time,sports
7695,Five things we learned in European football this weekend,sports
7696,Juventus 'ultra' fan leaders arrested in tickets probe,sports
7697,Kessie and Lukaku subjected to more racism in Italy,sports
7698,"Spain La Liga results & scorers (4th matchday)



Follow Ahram Online's coverage of La Liga matches (13-15 September)",sports
7699,"Germany Bundesliga results & scorers (4th matchday)



Follow Ahram Online's coverage of Germany Bundesliga matches(13-15 September)",sports
7700,"'We can't win all the time,' says glum Guardiola",sports
7701,Norwich stun Champions Man City to first defeat in eight months,sports
7702,Neymar jeered but scores stunning late winner on PSG return,sports
7703,Rashford penalty gives Manchester United edge over Leicester,sports
7704,Juventus struggles in Sarri's touchline debut at Fiorentina,sports
7705,Neymar in PSG team for first time in four months,sports
7706,"Hazard debuts, Benzema hits double as Real Madrid beat Levante in La Liga",sports
7707,United boss Solskjaer keen to resolve De Gea contract delay,sports
7708,Bulgarian FA slams England boss Southgate over racism concerns,sports
7709,Arsenal's Lacazette ruled out until October with injury,sports
7710,"Messi likely to miss Barcelona's next two fixtures, says Valverde",sports
7711,Hazard to make Real Madrid debut in La Liga,sports
7712,Neymar could make PSG return Saturday: Tuchel,sports
7713,"I respect Senegal's Generation Foot, says Zamalek boss Micho ahead of away game",sports
7714,Barcelona's Ter Stegen frustrated by reserve role for Germany,sports
7715,"Sarri back, Ronaldo firing on all cylinders as Juventus head for Fiorentina",sports
7716,Leipzig await Bayern Munich on bumper Bundesliga Saturday,sports
7717,UEFA report shows record spending in summer transfer window,sports
7718,Eriksen is happy to remain with Spurs insists Pochettino,sports
7719,"Young fans view football as a prehistoric game, warns Napoli boss",sports
7720,Messi unsure Barcelona did all it could to bring Neymar back,sports
7721,Modric thigh problem adds to Real Madrid injury crisis,sports
7722,Top clubs concentrate transfer spending on young,sports
7723,Former Anderlecht executive arrested in fraud case,sports
7724,England manager Southgate fears further racist abuse in Bulgaria,sports
7725,Wenger says Manchester United not mature enough for title tilt,sports
7726,FIFA organises Iran visit after female fan death,sports
7727,Man City to build statue in honour of Kompany,sports
7728,Valencia sack manager Marcelino: Club statement,sports
7729,France show impressive squad depth in Albania and Andorra wins,sports
7730,Turkish court sentences Barcelona's Turan to jail over nightclub fight,sports
7731,"Two arrested in football transfer fraud raids in Belgium, Monaco, London",sports
7732,Southgate wants England to cut out basic errors after Kosovo thriller,sports
7733,Clubs leader Agnelli stands by Champions League reform plan,sports
7734,Everton's Mina fined by FA for breaching betting rules,sports
7735,French football chief tells referees not to stop matches over for homophobic chants,sports
7736,Manchester City assemble football's first billion-euro squad: Study,sports
7737,English football 'needs to wake up' over players' security: expert,sports
7738,"Umtiti suffers foot injury with France, adding to Barcelona fitness woes",sports
7739,"'It's England's turn,' say confident Kosovo, Europe's surprise team",sports
7740,Barcelona to stage Messi circus,sports
7741,"Mancini brings hope, enthusiasm to previously discredited Italy",sports
7742,Manchester United's Dalot visits 'Miracle Doctor' in China,sports
7743,Europe's clubs divided over Champions League reform,sports
7744,Gracia surprised by Watford dismissal,sports
7745,Martinez backs 'focused' Lukaku to fire for club and country,sports
7746,France President Macron apologised for 'scandalous anthem gaffe': Albanian PM,sports
7747,Farcical scenes in Paris as Andorran anthem played for Albania,sports
7748,Sanchez Flores returns as Watford manager after Gracia fired,sports
7749,Unwell England midfielder Lingard withdraws from squad,sports
7750,Scotland captain Robertson says defeat by Russia a career low,sports
7751,Messi has option to leave Barcelona next summer,sports
7752,Drone seized as soccer fans held in Kosovo before Euro game,sports
7753,"England still have everything to prove, says Southgate",sports
7754,Lukaku says Italy needs to fight racism to attract top players,sports
7755,Smalling eyeing long-term spell at Roma after loan from Man United,sports
7756,Malaysia plans FIFA complaint over crowd trouble at Indonesia game,sports
7757,European Leagues want fairer spread of riches in future,sports
7758,2 Russian soccer players let out on parole in brawl case,sports
7759,Berbatov says Bulgaria need a miracle at Wembley,sports
7760,Mount hopes to improve finishing under Chelsea boss Lampard,sports
7761,Coach Stimac rues India's one-man attack after Oman agony,sports
7762,Bale says he is 'stronger' after Real Madrid uncertainty,sports
7763,"As coach I wouldn't have wanted Neymar back, says del Bosque",sports
7764,Kompany seeks more diversity in governing bodies after Lukaku abuse,sports
7765,Brazilian fans ignore foul play as crowds soar,sports
7766,"Costa Rica coach resigns, citing lack of stimulation",sports
